VPOL.1	TPHA.1	TBLA.1	NDAI.1	NCAS.1	KNAG.1	KAFR.1	CGLA.1	SUVACBS7001.1	SMIKIFO1815.1	SCERREF.1	ANC	ZROU	TDEL	KLAC	EGOS	ECYM	LKLU	LTHE	LWAL	SCERREF.2	SMIKIFO1815.2	SUVACBS7001.2	CGLA.2	KAFR.2	KNAG.2	NCAS.2	NDAI.2	TBLA.2	TPHA.2	VPOL.2
VPOL_Kpol_462.10	NA	NA	NA	NCAS_NCAS0A03050	NA	NA	NA	NA	NA	SCERREF_YPR201W	NA	NA	NA	KLAC_KLLA0E00221g	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SCERREF_YPR202W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SCERREF_YPR203W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SCERREF_YPR204W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ZROU_ZYRO0G20834g	TDEL_TDEL0D01810	KLAC_KLLA0F01815g	EGOS_AEL161W	ECYM_Ecym_6283	LKLU_SAKL0D07084g	LTHE_KLTH0H10846g	LWAL_Kwal_0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LTHE_KLTH0B08140g	LWAL_Kwal_23.4458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EGOS_AFR607C	ECYM_Ecym_2326	LKLU_SAKL0D07590g	LTHE_KLTH0H11308g	LWAL_Kwal_0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VPOL_Kpol_2002.40	TPHA_TPHA0E03690	NA	NDAI_NDAI0A00450	NCAS_NCAS0B08820	KNAG_KNAG0C00510	KAFR_KAFR0D00420	CGLA_CAGL0B00902g	SUVACBS7001_Suva_3.183	SMIKIFO1815_Smik_3.47	SCERREF_YCL030C	ANC_Anc_1.45	ZROU_ZYRO0F17578g	TDEL_TDEL0C06570	KLAC_KLLA0C01452g	EGOS_AFR703W	ECYM_Ecym_1051	LKLU_SAKL0C01474g	LTHE_KLTH0F01430g	LWAL_Kwal_33.13182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VPOL_Kpol_295.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANC_Anc_1.376	ZROU_ZYRO0E05544g	TDEL_TDEL0B06300	KLAC_KLLA0F23111g	EGOS_AAR007W	ECYM_Ecym_1277	LKLU_SAKL0D07700g	LTHE_KLTH0H11440g	LWAL_Kwal_0.109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TDEL_TDEL0B05850	KLAC_KLLA0F12804g	EGOS_AAR003W	ECYM_Ecym_1282	LKLU_SAKL0D08800g	LTHE_KLTH0H12562g	LWAL_Kwal_0.289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ZROU_ZYRO0E04224g	TDEL_TDEL0B05810	KLAC_KLLA0E11925g	EGOS_AER194W	ECYM_Ecym_2743	LKLU_SAKL0D09262g	LTHE_KLTH0H12672g	LWAL_Kwal_0.312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ZROU_ZYRO0G00836g	TDEL_TDEL0D02260	KLAC_KLLA0A08316g	NA	NA	LKLU_SAKL0D09658g	LTHE_KLTH0H12936g	LWAL_Kwal_0.366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	TPHA_TPHA0A02240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ZROU_ZYRO0B01892g	NA	KLAC_KLLA0A08492g	NA	NA	LKLU_SAKL0D09856g	LTHE_KLTH0H13090g	LWAL_Kwal_0.388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	VPOL_Kpol_1018.120
VPOL_Kpol_2002.41	TPHA_TPHA0E03680	TBLA_TBLA0A07320	NDAI_NDAI0A00460	NCAS_NCAS0B08810	KNAG_KNAG0C00520	KAFR_KAFR0D00430	CGLA_CAGL0B00924g	SUVACBS7001_Suva_3.184	SMIKIFO1815_Smik_3.48	SCERREF_YCL029C	ANC_Anc_1.46	ZROU_ZYRO0F17556g	TDEL_TDEL0C06560	KLAC_KLLA0C01474g	EGOS_AFR702W	ECYM_Ecym_1052	LKLU_SAKL0C01496g	LTHE_KLTH0F01452g	LWAL_Kwal_33.13186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_1.402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_1.407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_1.410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_1.414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_2.417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_2.440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_2.442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_2.444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_5.482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VPOL_Kpol_2002.43	TPHA_TPHA0E03670	TBLA_TBLA0A07310	NDAI_NDAI0A00470	NA	NA	KAFR_KAFR0D00440	CGLA_CAGL0B00946g	NA	SMIKIFO1815_Smik_3.49	SCERREF_YCL028W	ANC_Anc_1.47	ZROU_ZYRO0F17534g	TDEL_TDEL0C06550	NA	EGOS_AFR701C	ECYM_Ecym_1053	LKLU_SAKL0C01518g	LTHE_KLTH0F01496g	LWAL_Kwal_33.13188	NA	NA	NA	NA	NA	NA	NCAS_NCAS0B08800	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_6.499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_6.502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_6.503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_6.505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_6.509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_6.516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_6.519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_6.520	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	KLAC_KLLA0B04818g	EGOS_AER142W	ECYM_Ecym_1145	LKLU_SAKL0G17666g	LTHE_KLTH0D16500g	LWAL_Kwal_7.526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VPOL_Kpol_2000.95	TPHA_TPHA0B04780	TBLA_TBLA0A05120	NDAI_NDAI0A00480	NCAS_NCAS0B08790	KNAG_KNAG0C00560	KAFR_KAFR0D00480	CGLA_CAGL0B00968g	SUVACBS7001_Suva_3.186	SMIKIFO1815_Smik_3.50	SCERREF_YCL027W	ANC_Anc_1.48	ZROU_ZYRO0F17490g	TDEL_TDEL0C06530	KLAC_KLLA0C01540g	EGOS_AFR699C	ECYM_Ecym_1055	LKLU_SAKL0C01606g	LTHE_KLTH0F01540g	LWAL_Kwal_33.13198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_8.559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	KLAC_KLLA0D10175g	NA	NA	NA	NA	LWAL_Kwal_8.563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_8.570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_8.576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_8.580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LTHE_KLTH0B00154g	LWAL_Kwal_8.590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_8.599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_8.605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_9.616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_9.619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VPOL_Kpol_2000.94	TPHA_TPHA0B04770	TBLA_TBLA0A05160	NDAI_NDAI0A00490	NCAS_NCAS0B08780	KNAG_KNAG0C00570	NA	NA	SUVACBS7001_Suva_3.187	SMIKIFO1815_Smik_3.51	SCERREF_YCL026C-B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_9.621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_10.628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_10.632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_11.640	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_11.643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_11.654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_11.661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_12.670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_12.672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_12.675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VPOL_Kpol_2000.93	TPHA_TPHA0B04760	TBLA_TBLA0A05170	NDAI_NDAI0A00500	NCAS_NCAS0B08770	KNAG_KNAG0C00580	KAFR_KAFR0D00490	CGLA_CAGL0B00990g	SUVACBS7001_Suva_3.188	SMIKIFO1815_Smik_3.52	SCERREF_YCL026C-A	ANC_Anc_1.49	ZROU_ZYRO0F17468g	TDEL_TDEL0C06520	KLAC_KLLA0C01562g	NA	NA	LKLU_SAKL0C01628g	LTHE_KLTH0F01562g	LWAL_Kwal_23.4041	NA	NA	NA	CGLA_CAGL0H06831g	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_12.676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_13.697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_14.713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_14.716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_14.739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_14.741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_14.761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VPOL_Kpol_1040.22	TPHA_TPHA0H02610	TBLA_TBLA0A04740	NDAI_NDAI0H02450	NCAS_NCAS0F01560	KNAG_KNAG0D04820	KAFR_KAFR0K00690	CGLA_CAGL0F00979g	SUVACBS7001_Suva_1.52	SMIKIFO1815_Smik_1.52	SCERREF_YAL015C	ANC_Anc_7.89	ZROU_ZYRO0D05566g	TDEL_TDEL0H03610	KLAC_KLLA0F07711g	EGOS_ACR278W	ECYM_Ecym_2637	LKLU_SAKL0B09790g	LTHE_KLTH0D02552g	LWAL_Kwal_26.7166	SCERREF_YOL043C	SMIKIFO1815_Smik_15.124	SUVACBS7001_Suva_15.126	CGLA_CAGL0H06303g	NA	NA	NA	NA	NA	NA	NA
VPOL_Kpol_2000.92	TPHA_TPHA0B04750	TBLA_TBLA0A05180	NDAI_NDAI0A00640	NCAS_NCAS0A00420	KNAG_KNAG0C00590	KAFR_KAFR0D00500	CGLA_CAGL0K05753g	SUVACBS7001_Suva_2.688	SMIKIFO1815_Smik_3.53	SCERREF_YCL025C	ANC_Anc_1.50	ZROU_ZYRO0F17446g	TDEL_TDEL0C06510	KLAC_KLLA0C01606g	EGOS_AFR698C	ECYM_Ecym_1056	LKLU_SAKL0C01650g	LTHE_KLTH0F01584g	LWAL_Kwal_33.13204	SCERREF_YDR508C	SMIKIFO1815_Smik_4.790	SUVACBS7001_Suva_3.189	CGLA_CAGL0B01012g	KAFR_KAFR0D04140	KNAG_KNAG0F00270	NCAS_NCAS0B08580	NDAI_NDAI0F04390	NA	TPHA_TPHA0E03660	VPOL_Kpol_2002.44
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_14.764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_14.767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	KLAC_KLLA0C18953g	NA	NA	NA	NA	LWAL_Kwal_14.778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_14.797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	KLAC_KLLA0F28083g	NA	NA	NA	NA	LWAL_Kwal_14.803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_14.814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_14.819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_14.831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_14.833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VPOL_Kpol_2002.46	TPHA_TPHA0E03640	TBLA_TBLA0A07150	NDAI_NDAI0A00660	NCAS_NCAS0B08600	KNAG_KNAG0F00290	KAFR_KAFR0D04100	CGLA_CAGL0K05709g	SUVACBS7001_Suva_2.687	SMIKIFO1815_Smik_3.54	SCERREF_YCL024W	ANC_Anc_1.52	ZROU_ZYRO0F17402g	TDEL_TDEL0C06490	KLAC_KLLA0C01650g	EGOS_AFR696C	ECYM_Ecym_1058	LKLU_SAKL0C01716g	LTHE_KLTH0F01672g	LWAL_Kwal_33.13225	SCERREF_YDR507C	SMIKIFO1815_Smik_4.789	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_14.848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_14.852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	SUVACBS7001_Suva_3.194	SMIKIFO1815_Smik_3.58	SCERREF_YCL021W-A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_14.1197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_14.1201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LTHE_KLTH0G18414g	LWAL_Kwal_14.1215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LTHE_KLTH0G18392g	LWAL_Kwal_14.1228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ZROU_ZYRO0A12408g	NA	KLAC_KLLA0B05995g	NA	NA	LKLU_SAKL0B04004g	LTHE_KLTH0G17864g	LWAL_Kwal_14.1338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VPOL_Kpol_1048.63	TPHA_TPHA0B03730	TBLA_TBLA0C01500	NDAI_NDAI0G04230	NCAS_NCAS0C04870	KNAG_KNAG0I01280	KAFR_KAFR0I02200	CGLA_CAGL0H03795g	SUVACBS7001_Suva_3.3	SMIKIFO1815_Smik_3.66	SCERREF_YCL018W	ANC_Anc_1.402	ZROU_ZYRO0E04796g	TDEL_TDEL0B06000	KLAC_KLLA0D04906g	EGOS_AAL012C	ECYM_Ecym_1296	LKLU_SAKL0D08690g	LTHE_KLTH0H12188g	LWAL_Kwal_0.225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LTHE_KLTH0G17358g	LWAL_Kwal_14.1443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ZROU_ZYRO0A12958g	TDEL_TDEL0E01850	KLAC_KLLA0A02651g	EGOS_ACL197W	ECYM_Ecym_6139	LKLU_SAKL0B04686g	LTHE_KLTH0G17314g	LWAL_Kwal_14.1470	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	KLAC_KLLA0A03201g	NA	ECYM_Ecym_6110	LKLU_SAKL0B03586g	LTHE_KLTH0G17204g	LWAL_Kwal_14.1487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LTHE_KLTH0G17094g	LWAL_Kwal_14.1511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ZROU_ZYRO0G21868g	NA	NA	NA	NA	NA	LTHE_KLTH0H05456g	LWAL_Kwal_14.1585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VPOL_Kpol_1048.64	TPHA_TPHA0B03720	TBLA_TBLA0C01250	NDAI_NDAI0G04220	NCAS_NCAS0C04860	KNAG_KNAG0I01270	KAFR_KAFR0I02210	CGLA_CAGL0H03817g	SUVACBS7001_Suva_3.4	SMIKIFO1815_Smik_3.67	SCERREF_YCL017C	ANC_Anc_1.403	ZROU_ZYRO0E04818g	TDEL_TDEL0B06010	KLAC_KLLA0D04928g	EGOS_AAL013W	ECYM_Ecym_1297	LKLU_SAKL0D08668g	LTHE_KLTH0H12210g	LWAL_Kwal_0.227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	KLAC_KLLA0B00473g	NA	NA	NA	NA	LWAL_Kwal_14.1704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LTHE_KLTH0H07018g	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LWAL_Kwal_14.2167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ZROU_ZYRO0E02772g	TDEL_TDEL0B05480	KLAC_KLLA0D04356g	NA	NA	LKLU_SAKL0H20526g	LTHE_KLTH0H08888g	LWAL_Kwal_14.2216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VPOL_Kpol_1048.66	TPHA_TPHA0B03700	TBLA_TBLA0C01270	NDAI_NDAI0G04210	NCAS_NCAS0C04850	KNAG_KNAG0I01260	KAFR_KAFR0I02220	CGLA_CAGL0B04873g	SUVACBS7001_Suva_3.5	SMIKIFO1815_Smik_3.68	SCERREF_YCL016C	ANC_Anc_1.405	ZROU_ZYRO0E04862g	TDEL_TDEL0B06030	KLAC_KLLA0D04972g	EGOS_AAL015W	ECYM_Ecym_1299	LKLU_SAKL0D08624g	LTHE_KLTH0H12254g	LWAL_Kwal_0.234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
